timestamp,pair,score,direction,rsi,macd,macd_signal,adx,ema_10,ema_21,ema_200,signals,price,action_taken
2025-11-13 23:35:51,USD_JPY,0.00,SHORT,51.29,-0.01755,-0.02905,15.00,154.52954,154.54043,nan,,154.57600,no_signal
2025-11-13 23:47:12,EUR_USD,3.00,SHORT,60.22,0.00091,0.00101,27.39,1.16385,1.16318,nan,strong_trend|rsi_overbought,1.16418,signal_detected
2025-11-13 23:47:12,EUR_USD,3.00,SHORT,60.22,0.00091,0.00101,27.39,1.16385,1.16318,nan,strong_trend|rsi_overbought,1.16418,FAILED
2025-11-13 23:47:14,EUR_USD,3.00,SHORT,60.44,0.00091,0.00102,27.39,1.16386,1.16318,nan,strong_trend|rsi_overbought,1.16422,signal_detected
2025-11-13 23:47:14,EUR_USD,3.00,SHORT,60.44,0.00091,0.00102,27.39,1.16386,1.16318,nan,strong_trend|rsi_overbought,1.16422,FAILED
2025-11-13 23:51:27,USD_JPY,0.00,SHORT,52.87,-0.01460,-0.02846,15.00,154.53627,154.54380,nan,,154.61300,no_signal
2025-11-14 00:35:36,USD_JPY,0.00,SHORT,52.84,-0.00230,-0.02240,13.95,154.56219,154.55663,nan,,154.62400,no_signal
2025-11-14 00:35:59,USD_JPY,0.00,SHORT,52.28,-0.00333,-0.02260,13.95,154.55982,154.55544,nan,,154.61100,no_signal
2025-11-14 00:35:59,EUR_USD,1.00,SHORT,53.92,0.00075,0.00095,25.29,1.16361,1.16311,nan,strong_trend,1.16326,no_signal
2025-11-14 00:36:00,GBP_USD,0.00,SHORT,40.09,-0.00039,0.00009,22.20,1.31495,1.31552,nan,,1.31359,no_signal
2025-11-14 00:36:00,USD_JPY,0.00,SHORT,52.32,-0.00325,-0.02259,13.95,154.56001,154.55553,nan,,154.61200,no_signal
2025-11-14 00:51:32,USD_JPY,0.00,SHORT,47.88,-0.01235,-0.02441,13.95,154.53928,154.54517,nan,,154.49800,no_signal
2025-11-14 01:35:42,USD_JPY,0.00,SHORT,52.05,-0.00232,-0.01924,13.15,154.56034,154.55566,nan,,154.60600,no_signal
2025-11-14 01:36:04,USD_JPY,0.00,SHORT,51.93,-0.00256,-0.01929,13.15,154.55979,154.55538,nan,,154.60300,no_signal
2025-11-14 01:36:06,EUR_USD,0.00,SHORT,51.57,0.00063,0.00088,23.61,1.16345,1.16307,nan,,1.16294,no_signal
2025-11-14 01:36:06,GBP_USD,0.00,SHORT,52.67,-0.00008,0.00009,21.04,1.31565,1.31584,nan,,1.31632,no_signal
2025-11-14 01:36:07,USD_JPY,0.00,SHORT,51.93,-0.00256,-0.01929,13.15,154.55979,154.55538,nan,,154.60300,no_signal
2025-11-14 08:34:15,USD_JPY,0.00,SHORT,51.21,-0.05116,-0.04219,19.35,154.42248,154.46901,nan,,154.53400,no_signal
2025-11-14 09:34:21,USD_JPY,2.00,LONG,54.80,-0.01941,-0.03629,18.17,154.48900,154.49894,nan,macd_bull_cross,154.70000,no_signal
2025-11-14 10:34:27,USD_JPY,0.00,SHORT,52.62,-0.01191,-0.03217,17.69,154.50216,154.50414,nan,,154.60800,no_signal
2025-11-14 11:34:32,USD_JPY,0.00,SHORT,50.77,-0.00938,-0.02796,17.43,154.50514,154.50525,nan,,154.53900,no_signal
2025-11-14 12:34:38,USD_JPY,0.00,SHORT,50.82,-0.00426,-0.02300,17.22,154.51482,154.51026,nan,,154.54200,no_signal
2025-11-14 13:34:45,USD_JPY,0.00,SHORT,51.58,0.00012,-0.01851,17.01,154.52330,154.51486,nan,,154.56800,no_signal
2025-11-14 14:34:51,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 15:34:57,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 16:35:03,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 17:35:09,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 18:35:15,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 19:35:21,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 20:35:37,EUR_USD,0.00,SHORT,48.97,-0.00015,0.00004,15.67,1.16216,1.16241,nan,,1.16220,no_signal
2025-11-14 20:35:38,GBP_USD,0.00,SHORT,56.00,0.00023,0.00004,12.65,1.31625,1.31601,nan,,1.31738,no_signal
2025-11-14 20:35:38,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 21:35:44,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-14 22:35:50,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 11:12:39,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 12:12:46,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 13:12:53,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 14:13:03,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 15:13:10,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 16:13:17,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 17:13:23,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 18:13:29,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 19:13:35,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 20:13:41,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-15 21:13:47,USD_JPY,0.00,SHORT,50.28,-0.00339,-0.01921,16.87,154.51530,154.51086,nan,,154.52400,no_signal
2025-11-17 08:34:56,USD_JPY,2.00,SHORT,69.51,0.13735,0.08969,16.02,154.93728,154.80351,nan,rsi_overbought,155.15800,no_signal
2025-11-17 08:56:04,EUR_USD,0.00,SHORT,44.20,-0.00066,-0.00063,22.44,1.15980,1.16037,nan,,1.15979,no_signal
2025-11-17 08:56:05,GBP_USD,0.00,SHORT,54.64,0.00043,0.00027,11.30,1.31697,1.31654,nan,,1.31746,no_signal
2025-11-17 08:56:06,USD_JPY,2.00,SHORT,71.60,0.13990,0.09020,16.02,154.94310,154.80642,nan,rsi_overbought,155.19000,no_signal
2025-11-17 08:57:07,EUR_USD,0.00,SHORT,43.86,-0.00066,-0.00063,22.44,1.15980,1.16037,nan,,1.15974,no_signal
2025-11-17 08:57:07,GBP_USD,0.00,SHORT,55.23,0.00044,0.00027,11.30,1.31700,1.31656,nan,,1.31759,no_signal
2025-11-17 08:57:07,USD_JPY,2.00,SHORT,71.60,0.13990,0.09020,16.02,154.94310,154.80642,nan,rsi_overbought,155.19000,no_signal
2025-11-17 08:58:23,EUR_USD,0.00,SHORT,43.98,-0.00066,-0.00063,22.44,1.15980,1.16037,nan,,1.15976,no_signal
2025-11-17 08:58:23,GBP_USD,0.00,SHORT,55.93,0.00046,0.00027,11.30,1.31703,1.31657,nan,,1.31774,no_signal
2025-11-17 08:58:23,USD_JPY,2.00,SHORT,72.20,0.14070,0.09036,16.02,154.94492,154.80733,nan,rsi_overbought,155.20000,no_signal
2025-11-17 09:58:29,EUR_USD,0.00,SHORT,41.17,-0.00067,-0.00064,22.59,1.15970,1.16027,nan,,1.15928,no_signal
2025-11-17 09:58:30,GBP_USD,0.00,SHORT,52.09,0.00043,0.00031,11.16,1.31702,1.31661,nan,,1.31694,no_signal
2025-11-17 09:58:30,USD_JPY,2.00,SHORT,72.38,0.15403,0.10308,17.98,154.99302,154.84391,nan,rsi_overbought,155.20700,no_signal
2025-11-17 10:58:36,EUR_USD,0.00,SHORT,40.44,-0.00066,-0.00064,23.04,1.15962,1.16017,nan,,1.15916,no_signal
2025-11-17 10:58:36,GBP_USD,0.00,SHORT,47.85,0.00033,0.00031,10.45,1.31684,1.31655,nan,,1.31596,no_signal
2025-11-17 10:58:36,USD_JPY,2.00,SHORT,67.96,0.15445,0.11272,19.66,155.01311,154.86713,nan,rsi_overbought,155.14200,no_signal
2025-11-17 11:58:42,EUR_USD,2.00,LONG,36.93,-0.00071,-0.00065,23.83,1.15941,1.16002,nan,rsi_oversold,1.15853,no_signal
2025-11-17 11:58:43,GBP_USD,2.00,SHORT,43.14,0.00014,0.00028,10.76,1.31647,1.31639,nan,macd_bear_cross,1.31474,no_signal
2025-11-17 11:58:43,USD_JPY,2.00,SHORT,70.82,0.16292,0.12272,20.58,155.05248,154.90010,nan,rsi_overbought,155.22800,no_signal
2025-11-17 12:58:49,EUR_USD,0.00,SHORT,40.14,-0.00072,-0.00067,24.76,1.15929,1.15990,nan,,1.15884,no_signal
2025-11-17 12:58:50,GBP_USD,0.00,SHORT,46.39,0.00004,0.00023,11.14,1.31626,1.31630,nan,,1.31542,no_signal
2025-11-17 12:58:50,USD_JPY,2.00,SHORT,69.77,0.16845,0.13205,21.47,155.08653,154.93112,nan,rsi_overbought,155.22500,no_signal
2025-11-17 13:58:56,EUR_USD,1.00,SHORT,43.42,-0.00068,-0.00067,25.21,1.15928,1.15984,nan,strong_trend,1.15923,no_signal
2025-11-17 13:58:57,GBP_USD,0.00,SHORT,46.33,-0.00003,0.00018,11.37,1.31611,1.31622,nan,,1.31540,no_signal
2025-11-17 13:58:57,USD_JPY,2.00,SHORT,71.15,0.17307,0.14023,22.36,155.11931,154.96165,nan,rsi_overbought,155.26600,no_signal
2025-11-17 14:59:03,EUR_USD,3.00,LONG,42.65,-0.00065,-0.00067,25.50,1.15925,1.15977,nan,macd_bull_cross|strong_trend,1.15911,signal_detected
2025-11-17 14:59:04,EUR_USD,3.00,LONG,42.65,-0.00065,-0.00067,25.50,1.15925,1.15977,nan,macd_bull_cross|strong_trend,1.15911,TRADED_BUY
2025-11-17 14:59:07,GBP_USD,0.00,SHORT,46.62,-0.00008,0.00013,11.57,1.31600,1.31616,nan,,1.31547,no_signal
2025-11-17 14:59:07,USD_JPY,2.00,SHORT,66.07,0.16918,0.14596,22.86,155.13350,154.98306,nan,rsi_overbought,155.19900,no_signal
2025-11-17 15:59:13,GBP_USD,0.00,SHORT,46.57,-0.00011,0.00009,11.85,1.31594,1.31612,nan,,1.31544,no_signal
2025-11-17 15:59:14,USD_JPY,2.00,SHORT,68.71,0.17006,0.15076,23.53,155.15847,155.00924,nan,rsi_overbought,155.27000,no_signal
2025-11-17 16:59:19,GBP_USD,0.00,SHORT,43.87,-0.00018,0.00003,12.63,1.31576,1.31601,nan,,1.31484,no_signal
2025-11-17 16:59:20,USD_JPY,2.00,SHORT,69.14,0.17056,0.15483,24.74,155.18304,155.03521,nan,rsi_overbought,155.28300,no_signal
2025-11-17 17:59:26,GBP_USD,0.00,SHORT,45.78,-0.00022,-0.00002,13.41,1.31565,1.31593,nan,,1.31518,no_signal
2025-11-17 17:59:26,USD_JPY,3.00,SHORT,62.96,0.16043,0.15562,25.44,155.18337,155.04865,nan,strong_trend|rsi_overbought,155.20200,signal_detected
2025-11-17 17:59:28,USD_JPY,3.00,SHORT,62.96,0.16043,0.15562,25.44,155.18337,155.04865,nan,strong_trend|rsi_overbought,155.20200,FAILED
2025-11-17 18:59:36,GBP_USD,0.00,SHORT,46.71,-0.00024,-0.00006,14.12,1.31559,1.31587,nan,,1.31534,no_signal
2025-11-17 18:59:36,USD_JPY,5.00,SHORT,62.21,0.15119,0.15469,26.07,155.18494,155.06169,nan,strong_trend|rsi_overbought|macd_bear_cross,155.19200,signal_detected
2025-11-17 18:59:38,USD_JPY,5.00,SHORT,62.21,0.15119,0.15469,26.07,155.18494,155.06169,nan,strong_trend|rsi_overbought|macd_bear_cross,155.19200,FAILED
2025-11-17 19:59:46,GBP_USD,0.00,SHORT,44.55,-0.00029,-0.00011,14.64,1.31546,1.31579,nan,,1.31491,no_signal
2025-11-17 19:59:46,USD_JPY,3.00,SHORT,61.19,0.14096,0.15182,25.82,155.18341,155.07212,nan,strong_trend|rsi_overbought,155.17900,signal_detected
2025-11-17 19:59:48,USD_JPY,3.00,SHORT,61.19,0.14096,0.15182,25.82,155.18341,155.07212,nan,strong_trend|rsi_overbought,155.17900,FAILED
2025-11-17 22:05:30,GBP_USD,0.00,SHORT,47.53,-0.00017,-0.00014,13.63,1.31565,1.31582,nan,,1.31543,no_signal
2025-11-17 22:05:31,USD_JPY,0.00,SHORT,58.98,0.10242,0.13080,22.96,155.15161,155.08123,nan,,155.17700,no_signal
2025-11-17 23:05:37,GBP_USD,0.00,SHORT,48.85,-0.00019,-0.00016,14.74,1.31557,1.31576,nan,,1.31560,no_signal
2025-11-17 23:05:37,USD_JPY,0.00,SHORT,53.47,0.09114,0.12287,24.54,155.14194,155.08282,nan,,155.09600,no_signal
2025-11-18 00:05:43,GBP_USD,2.00,LONG,55.87,-0.00010,-0.00015,14.10,1.31575,1.31582,nan,macd_bull_cross,1.31702,no_signal
2025-11-18 00:05:43,USD_JPY,0.00,SHORT,48.09,0.06717,0.11050,24.63,155.10101,155.06692,nan,,154.99700,no_signal
2025-11-18 01:05:49,GBP_USD,2.00,LONG,50.96,-0.00017,-0.00017,12.78,1.31557,1.31572,nan,macd_bull_cross,1.31593,no_signal
2025-11-18 01:05:49,USD_JPY,0.00,SHORT,54.80,0.07262,0.10458,24.69,155.12628,155.08375,nan,,155.13200,no_signal
2025-11-18 02:05:56,GBP_USD,0.00,SHORT,47.07,-0.00022,-0.00019,12.01,1.31542,1.31562,nan,,1.31524,no_signal
2025-11-18 02:05:56,USD_JPY,2.00,SHORT,60.14,0.08415,0.10171,23.79,155.16547,155.10804,nan,rsi_overbought,155.26000,no_signal
2025-11-18 03:06:02,GBP_USD,0.00,SHORT,42.32,-0.00032,-0.00022,12.04,1.31516,1.31547,nan,,1.31434,no_signal
2025-11-18 03:06:02,USD_JPY,2.00,SHORT,64.53,0.10784,0.10500,21.15,155.23390,155.14885,nan,macd_bull_cross|rsi_overbought,155.40600,no_signal
2025-11-18 04:06:08,GBP_USD,0.00,SHORT,43.12,-0.00038,-0.00026,12.70,1.31498,1.31535,nan,,1.31438,no_signal
2025-11-18 04:06:08,USD_JPY,0.00,SHORT,58.56,0.10789,0.10584,20.00,155.24955,155.16459,nan,,155.30200,no_signal
2025-11-18 05:06:14,GBP_USD,0.00,SHORT,50.06,-0.00026,-0.00024,11.49,1.31522,1.31544,nan,,1.31554,no_signal
2025-11-18 05:06:14,USD_JPY,0.00,SHORT,53.91,0.09025,0.10123,20.65,155.22372,155.15841,nan,,155.20400,no_signal
2025-11-18 06:06:20,GBP_USD,2.00,LONG,50.03,-0.00022,-0.00024,10.90,1.31526,1.31544,nan,macd_bull_cross,1.31553,no_signal
2025-11-18 06:06:20,USD_JPY,0.00,SHORT,53.44,0.07990,0.09656,21.41,155.21334,155.15891,nan,,155.19200,no_signal
2025-11-18 07:06:26,GBP_USD,0.00,SHORT,49.87,-0.00017,-0.00022,10.76,1.31535,1.31547,nan,,1.31552,no_signal
2025-11-18 07:06:26,USD_JPY,0.00,SHORT,49.70,0.06934,0.09165,20.32,155.20189,155.15848,nan,,155.11600,no_signal
2025-11-18 08:06:31,GBP_USD,0.00,SHORT,45.29,-0.00028,-0.00025,11.33,1.31505,1.31531,nan,,1.31462,no_signal
2025-11-18 08:06:32,USD_JPY,0.00,SHORT,56.82,0.08026,0.09136,20.01,155.23920,155.18240,nan,,155.27700,no_signal
2025-11-18 09:06:37,GBP_USD,0.00,SHORT,46.40,-0.00026,-0.00025,10.63,1.31506,1.31529,nan,,1.31479,no_signal
2025-11-18 09:06:37,USD_JPY,2.00,SHORT,63.48,0.10332,0.09584,17.93,155.30528,155.22198,nan,macd_bull_cross|rsi_overbought,155.46600,no_signal
2025-11-18 10:06:43,GBP_USD,0.00,SHORT,44.24,-0.00035,-0.00027,10.34,1.31482,1.31514,nan,,1.31430,no_signal
2025-11-18 10:06:44,USD_JPY,2.00,SHORT,70.19,0.14413,0.10837,18.87,155.41466,155.28611,nan,rsi_overbought,155.72200,no_signal
2025-11-18 11:06:50,GBP_USD,2.00,LONG,48.98,-0.00024,-0.00026,11.00,1.31502,1.31522,nan,macd_bull_cross,1.31514,no_signal
2025-11-18 11:06:50,USD_JPY,2.00,SHORT,64.03,0.14161,0.11338,18.93,155.42686,155.30286,nan,rsi_overbought,155.58400,no_signal
2025-11-18 12:06:56,GBP_USD,0.00,SHORT,50.99,-0.00017,-0.00023,11.20,1.31517,1.31528,nan,,1.31552,no_signal
2025-11-18 12:06:56,USD_JPY,2.00,SHORT,60.41,0.13607,0.11711,18.14,155.43269,155.31656,nan,rsi_overbought,155.50800,no_signal
2025-11-18 13:07:02,GBP_USD,2.00,SHORT,46.04,-0.00025,-0.00025,10.29,1.31493,1.31514,nan,macd_bear_cross,1.31458,no_signal
2025-11-18 13:07:02,USD_JPY,2.00,SHORT,61.53,0.13743,0.12142,17.52,155.45456,155.33825,nan,rsi_overbought,155.53500,no_signal
2025-11-18 14:07:08,GBP_USD,0.00,SHORT,47.29,-0.00025,-0.00025,9.97,1.31490,1.31511,nan,,1.31477,no_signal
2025-11-18 14:07:08,USD_JPY,0.00,SHORT,59.20,0.13119,0.12320,16.98,155.45907,155.35098,nan,,155.49000,no_signal
2025-11-18 21:34:31,GBP_USD,0.00,SHORT,46.37,-0.00040,-0.00037,11.15,1.31423,1.31458,nan,,1.31424,no_signal
2025-11-18 21:34:31,USD_JPY,0.00,SHORT,50.01,0.05531,0.09273,15.19,155.39698,155.37127,nan,,155.33800,no_signal
2025-11-18 22:34:37,GBP_USD,2.00,LONG,51.82,-0.00029,-0.00035,9.86,1.31444,1.31465,nan,macd_bull_cross,1.31502,no_signal
2025-11-18 22:34:37,USD_JPY,0.00,SHORT,51.67,0.05098,0.08480,15.07,155.39713,155.37396,nan,,155.37000,no_signal
2025-11-18 23:34:44,GBP_USD,0.00,SHORT,50.74,-0.00022,-0.00032,10.36,1.31455,1.31469,nan,,1.31489,no_signal
2025-11-18 23:34:44,USD_JPY,0.00,SHORT,53.90,0.05402,0.07971,13.85,155.41367,155.38501,nan,,155.42100,no_signal
2025-11-19 00:34:50,GBP_USD,2.00,SHORT,41.70,-0.00035,-0.00034,10.45,1.31423,1.31451,nan,macd_bear_cross,1.31336,no_signal
2025-11-19 00:34:50,USD_JPY,2.00,SHORT,63.36,0.07346,0.07977,13.80,155.46773,155.41546,nan,rsi_overbought,155.63000,no_signal
2025-11-19 01:34:55,GBP_USD,2.00,LONG,38.93,-0.00051,-0.00038,11.96,1.31380,1.31426,nan,rsi_oversold,1.31263,no_signal
2025-11-19 01:34:56,USD_JPY,2.00,SHORT,63.84,0.08323,0.08065,13.69,155.50079,155.43680,nan,macd_bull_cross|rsi_overbought,155.64300,no_signal
2025-11-19 02:35:02,GBP_USD,2.00,LONG,36.30,-0.00062,-0.00043,13.64,1.31348,1.31406,nan,rsi_oversold,1.31200,no_signal
2025-11-19 02:35:02,USD_JPY,2.00,SHORT,74.53,0.13989,0.09655,16.60,155.64430,155.51695,nan,rsi_overbought,156.03400,no_signal
2025-11-19 03:35:08,GBP_USD,0.00,SHORT,40.69,-0.00079,-0.00052,16.81,1.31301,1.31376,nan,,1.31208,no_signal
2025-11-19 03:35:09,USD_JPY,2.00,SHORT,74.23,0.18714,0.11742,19.11,155.77163,155.59394,nan,rsi_overbought,156.17200,no_signal
2025-11-19 04:35:15,GBP_USD,0.00,SHORT,41.70,-0.00078,-0.00057,18.55,1.31294,1.31367,nan,,1.31214,no_signal
2025-11-19 04:35:15,USD_JPY,2.00,SHORT,72.94,0.20752,0.13466,20.88,155.84091,155.64420,nan,rsi_overbought,156.20500,no_signal
2025-11-19 05:35:22,GBP_USD,2.00,LONG,39.68,-0.00086,-0.00063,20.16,1.31264,1.31345,nan,rsi_oversold,1.31157,no_signal
2025-11-19 05:35:23,USD_JPY,2.00,SHORT,71.09,0.22738,0.15380,22.38,155.91267,155.69834,nan,rsi_overbought,156.19800,no_signal
2025-11-19 06:35:29,GBP_USD,2.00,LONG,38.43,-0.00091,-0.00068,22.16,1.31243,1.31327,nan,rsi_oversold,1.31120,no_signal
2025-11-19 06:35:30,USD_JPY,2.00,SHORT,75.79,0.25601,0.17525,24.71,156.00771,155.76605,nan,rsi_overbought,156.36500,no_signal
2025-11-19 07:35:35,GBP_USD,2.00,LONG,31.71,-0.00115,-0.00078,24.76,1.31177,1.31286,nan,rsi_oversold,1.30902,no_signal
2025-11-19 07:35:36,USD_JPY,3.00,SHORT,78.02,0.30442,0.20437,27.62,156.15284,155.86271,nan,strong_trend|rsi_overbought,156.59400,signal_detected
2025-11-19 07:35:37,USD_JPY,3.00,SHORT,78.02,0.30442,0.20437,27.62,156.15284,155.86271,nan,strong_trend|rsi_overbought,156.59400,FAILED
2025-11-19 08:35:45,EUR_USD,2.00,LONG,27.46,-0.00089,-0.00051,21.36,1.15634,1.15722,nan,rsi_oversold,1.15378,no_signal
2025-11-19 08:35:46,GBP_USD,3.00,LONG,27.76,-0.00150,-0.00094,28.02,1.31080,1.31227,nan,rsi_oversold|strong_trend,1.30730,signal_detected
2025-11-19 08:35:47,GBP_USD,3.00,LONG,27.76,-0.00150,-0.00094,28.02,1.31080,1.31227,nan,rsi_oversold|strong_trend,1.30730,TRADED_BUY
2025-11-19 08:35:49,USD_JPY,3.00,SHORT,76.15,0.32163,0.22672,29.63,156.22989,155.92690,nan,strong_trend|rsi_overbought,156.64700,signal_detected
2025-11-19 08:35:51,USD_JPY,3.00,SHORT,76.15,0.32163,0.22672,29.63,156.22989,155.92690,nan,strong_trend|rsi_overbought,156.64700,FAILED
2025-11-19 09:49:55,EUR_USD,2.00,LONG,24.77,-0.00111,-0.00063,23.95,1.15575,1.15684,nan,rsi_oversold,1.15290,no_signal
2025-11-19 09:49:55,GBP_USD,3.00,LONG,25.27,-0.00178,-0.00110,30.97,1.30998,1.31173,nan,rsi_oversold|strong_trend,1.30612,no_signal
2025-11-19 09:49:55,USD_JPY,3.00,SHORT,78.20,0.34814,0.25094,31.86,156.33141,156.00514,nan,strong_trend|rsi_overbought,156.79400,no_signal
2025-11-19 10:38:04,EUR_USD,3.00,LONG,25.95,-0.00121,-0.00074,26.46,1.15537,1.15656,nan,rsi_oversold|strong_trend,1.15332,signal_detected
2025-11-19 10:38:05,EUR_USD,3.00,LONG,25.95,-0.00121,-0.00074,26.46,1.15537,1.15656,nan,rsi_oversold|strong_trend,1.15332,TRADED_BUY
2025-11-19 10:38:07,GBP_USD,3.00,LONG,28.94,-0.00186,-0.00124,33.71,1.30959,1.31138,nan,rsi_oversold|strong_trend,1.30722,signal_detected
2025-11-19 10:38:09,GBP_USD,3.00,LONG,28.94,-0.00186,-0.00124,33.71,1.30959,1.31138,nan,rsi_oversold|strong_trend,1.30722,TRADED_BUY
2025-11-19 10:38:11,USD_JPY,3.00,SHORT,78.90,0.36694,0.27367,34.02,156.41878,156.07817,nan,strong_trend|rsi_overbought,156.84300,signal_detected
2025-11-19 10:38:13,USD_JPY,3.00,SHORT,78.90,0.36694,0.27367,34.02,156.41878,156.07817,nan,strong_trend|rsi_overbought,156.84300,FAILED
2025-11-19 11:38:21,EUR_USD,3.00,LONG,23.65,-0.00139,-0.00087,29.17,1.15481,1.15617,nan,rsi_oversold|strong_trend,1.15257,signal_detected
2025-11-19 11:38:22,EUR_USD,3.00,LONG,23.65,-0.00139,-0.00087,29.17,1.15481,1.15617,nan,rsi_oversold|strong_trend,1.15257,FAILED
2025-11-19 11:38:24,GBP_USD,3.00,LONG,23.32,-0.00214,-0.00143,36.51,1.30871,1.31077,nan,rsi_oversold|strong_trend,1.30525,signal_detected
2025-11-19 11:38:26,GBP_USD,3.00,LONG,23.32,-0.00214,-0.00143,36.51,1.30871,1.31077,nan,rsi_oversold|strong_trend,1.30525,FAILED
2025-11-19 11:38:28,USD_JPY,3.00,SHORT,79.98,0.38415,0.29530,36.08,156.50543,156.15219,nan,strong_trend|rsi_overbought,156.92400,signal_detected
2025-11-19 11:38:29,USD_JPY,3.00,SHORT,79.98,0.38415,0.29530,36.08,156.50543,156.15219,nan,strong_trend|rsi_overbought,156.92400,FAILED
