timestamp,open,high,low,close,volume,dividends,stock splits,capital gains,symbol
2024-02-08 00:00:00-05:00,488.87144668318996,489.4701305169981,488.04701339693975,489.0873718261719,52343600,0.0,0.0,0.0,SPY
2024-02-09 00:00:00-05:00,489.59771091928417,492.3556460938414,489.25418957306687,491.91400146484375,63979400,0.0,0.0,0.0,SPY
2024-02-12 00:00:00-05:00,491.88457176538435,494.1713894452359,490.97177960316253,491.6980895996094,56502300,0.0,0.0,0.0,SPY
2024-02-13 00:00:00-05:00,485.3675779113311,487.8801450306983,481.62817020820404,484.9259033203125,113099200,0.0,0.0,0.0,SPY
2024-02-14 00:00:00-05:00,487.58571336792966,489.82346938588495,485.2399798039004,489.3327331542969,68387800,0.0,0.0,0.0,SPY
2024-02-15 00:00:00-05:00,490.0394085184245,492.8954970620794,489.55846663026483,492.7090148925781,61683000,0.0,0.0,0.0,SPY
2024-02-16 00:00:00-05:00,492.404767758378,493.5530738160606,489.5094118876507,490.2553405761719,75532900,0.0,0.0,0.0,SPY
2024-02-20 00:00:00-05:00,488.49844902332507,489.1756673822871,485.2890450259284,487.5562438964844,71736700,0.0,0.0,0.0,SPY
2024-02-21 00:00:00-05:00,486.24111062596705,488.15496399620093,484.4155562327657,487.9979248046875,59293400,0.0,0.0,0.0,SPY
2024-02-22 00:00:00-05:00,494.67193031656035,499.06890764502174,493.70025224086135,498.0972595214844,76402500,0.0,0.0,0.0,SPY
2024-02-23 00:00:00-05:00,499.8344700214938,500.678551914076,497.7046915518174,498.4407958984375,61321800,0.0,0.0,0.0,SPY
2024-02-26 00:00:00-05:00,498.8824026767894,499.32407723210946,496.48760765467784,496.6152038574219,50386700,0.0,0.0,0.0,SPY
2024-02-27 00:00:00-05:00,497.31212229372755,497.7635912521858,495.39823895878664,497.537841796875,48854500,0.0,0.0,0.0,SPY
2024-02-28 00:00:00-05:00,495.9674568869859,497.469108528036,495.6043168750962,496.8802490234375,56506600,0.0,0.0,0.0,SPY
2024-02-29 00:00:00-05:00,498.6567400663033,500.2957823674434,495.98713366927257,498.6665344238281,83924800,0.0,0.0,0.0,SPY
2024-03-01 00:00:00-05:00,499.5498504371015,503.7799642809751,499.1376188357078,503.3481140136719,76844800,0.0,0.0,0.0,SPY
2024-03-04 00:00:00-05:00,502.5433622679051,504.6731406897514,502.5138893406261,502.8083190917969,49799300,0.0,0.0,0.0,SPY
2024-03-05 00:00:00-05:00,500.7865372067014,501.2380361388406,495.5553017685362,497.7832336425781,72855600,0.0,0.0,0.0,SPY
2024-03-06 00:00:00-05:00,501.0907384749683,502.58259574187963,499.00022735337984,500.3055725097656,68382400,0.0,0.0,0.0,SPY
2024-03-07 00:00:00-05:00,503.6328082995346,506.3318576491991,500.364488132002,505.2718505859375,58652100,0.0,0.0,0.0,SPY
2024-03-08 00:00:00-05:00,505.90980197460954,508.61861557056596,501.6600095657121,502.23907470703125,86532500,0.0,0.0,0.0,SPY
2024-03-11 00:00:00-04:00,501.0220849693592,502.3961404580466,499.0787586661106,501.8072509765625,62557200,0.0,0.0,0.0,SPY
2024-03-12 00:00:00-04:00,503.9370934492955,507.7942733874112,501.3950531835057,507.2054138183594,73114400,0.0,0.0,0.0,SPY
2024-03-13 00:00:00-04:00,507.52926297256045,507.70592084548394,504.9578096483438,506.4103698730469,55104100,0.0,0.0,0.0,SPY
2024-03-14 00:00:00-04:00,507.39180493718635,507.54887408217525,502.3372575509432,505.4092712402344,110171800,0.0,0.0,0.0,SPY
2024-03-15 00:00:00-04:00,502.31290486355266,503.7798629097603,500.2552577197835,501.93878173828125,107646300,1.595,0.0,0.0,SPY
2024-03-18 00:00:00-04:00,506.0442443605613,507.5013175083765,504.5083926373261,504.921875,88893300,0.0,0.0,0.0,SPY
2024-03-19 00:00:00-04:00,504.2229484462538,508.0133339755885,503.20886197881583,507.72784423828125,60755300,0.0,0.0,0.0,SPY
2024-03-20 00:00:00-04:00,507.7868299226183,512.5617366343802,507.10750747444854,512.4238891601562,69594600,0.0,0.0,0.0,SPY
2024-03-21 00:00:00-04:00,515.2889541211492,515.9977810766278,513.8318207841367,514.1173706054688,60256100,0.0,0.0,0.0,SPY
2024-03-22 00:00:00-04:00,514.0287338839607,514.5209948522487,512.9063644545561,513.1427001953125,79070800,0.0,0.0,0.0,SPY
2024-03-25 00:00:00-04:00,511.7544799963885,512.88670423614,511.5674184287022,511.7249755859375,48512100,0.0,0.0,0.0,SPY
2024-03-26 00:00:00-04:00,513.1623725583848,513.5069913057586,510.376218619286,510.77984619140625,65463700,0.0,0.0,0.0,SPY
2024-03-27 00:00:00-04:00,513.6349022204347,515.1116849558275,511.4492325250227,515.072265625,82999800,0.0,0.0,0.0,SPY
2024-03-28 00:00:00-04:00,515.1117854921952,516.4900802599697,514.6884482362781,514.9739379882812,96294900,0.0,0.0,0.0,SPY
2024-04-01 00:00:00-04:00,515.722075543962,516.2635505203092,512.9062975041601,514.077880859375,62477500,0.0,0.0,0.0,SPY
2024-04-02 00:00:00-04:00,510.2186075094628,510.9471440833823,508.48583939287244,510.8093566894531,74230300,0.0,0.0,0.0,SPY
2024-04-03 00:00:00-04:00,509.7066694354231,512.8867161600226,509.6574553565613,511.3705139160156,59155800,0.0,0.0,0.0,SPY
2024-04-04 00:00:00-04:00,515.4168969179741,515.7614555284786,504.82343222263887,505.1286315917969,96858100,0.0,0.0,0.0,SPY
2024-04-05 00:00:00-04:00,506.497147152504,512.3845687559082,506.0541002891712,510.4056701660156,74546500,0.0,0.0,0.0,SPY
2024-04-08 00:00:00-04:00,511.11455939849503,512.1285856905615,509.874052211922,510.691162109375,48401800,0.0,0.0,0.0,SPY
2024-04-09 00:00:00-04:00,512.4436806072111,512.6898110974164,506.3888465119827,511.2819519042969,68049200,0.0,0.0,0.0,SPY
2024-04-10 00:00:00-04:00,505.53224512883924,508.1707563967561,504.16380546716914,506.162353515625,82652800,0.0,0.0,0.0,SPY
2024-04-11 00:00:00-04:00,507.6982627464638,511.43943407044213,504.1540078270001,509.98236083984375,70099000,0.0,0.0,0.0,SPY
2024-04-12 00:00:00-04:00,506.4085299882091,507.83609877565436,501.20040067217343,502.9430236816406,92561100,0.0,0.0,0.0,SPY
2024-04-15 00:00:00-04:00,507.1567766386015,507.3241285380858,495.7855305434991,496.64208984375,92101400,0.0,0.0,0.0,SPY
2024-04-16 00:00:00-04:00,497.1245076570864,498.66035947019793,494.4367519615287,495.736328125,73484000,0.0,0.0,0.0,SPY
2024-04-17 00:00:00-04:00,498.21733054796636,498.38471250264746,491.3946005115471,492.8024597167969,75910300,0.0,0.0,0.0,SPY
2024-04-18 00:00:00-04:00,494.21036739823234,496.32708370213,490.84328891774373,491.7884216308594,74548100,0.0,0.0,0.0,SPY
2024-04-19 00:00:00-04:00,491.70960198397955,492.71380346862026,486.21595315949884,487.495849609375,102212600,0.0,0.0,0.0,SPY
2024-04-22 00:00:00-04:00,490.12452969399504,494.60412241582105,487.7616831168291,491.98529052734375,67961000,0.0,0.0,0.0,SPY
2024-04-23 00:00:00-04:00,494.0134217153383,498.25670890630937,491.7982473330122,497.8235168457031,64633600,0.0,0.0,0.0,SPY
2024-04-24 00:00:00-04:00,498.71941341913725,499.51687375797127,495.34251049837377,497.58721923828125,55928100,0.0,0.0,0.0,SPY
2024-04-25 00:00:00-04:00,491.4536731331314,496.464886389259,489.78982858883995,495.69696044921875,69122400,0.0,0.0,0.0,SPY
2024-04-26 00:00:00-04:00,498.5126869433467,501.98804816614137,497.8727536957366,500.39312744140625,64306100,0.0,0.0,0.0,SPY
2024-04-29 00:00:00-04:00,502.1947566222339,502.84454466129057,499.398718119314,502.16522216796875,46415400,0.0,0.0,0.0,SPY
2024-04-30 00:00:00-04:00,500.6884682005526,501.6729901263906,494.2103271484375,494.2103271484375,77483600,0.0,0.0,0.0,SPY
2024-05-01 00:00:00-04:00,493.61961670244926,500.3242087322079,492.13297895370425,492.6055603027344,80242800,0.0,0.0,0.0,SPY
2024-05-02 00:00:00-04:00,496.3466896864741,498.0597781535445,491.8178831216438,497.21307373046875,62550200,0.0,0.0,0.0,SPY
2024-05-03 00:00:00-04:00,503.2482585561549,504.61672848389605,500.6884954008699,503.3762512207031,72756700,0.0,0.0,0.0,SPY
2024-05-06 00:00:00-04:00,505.79819509591977,508.61391369216517,505.355148162416,508.5745544433594,47264700,0.0,0.0,0.0,SPY
2024-05-07 00:00:00-04:00,509.5491329918856,510.54350968795023,508.4563281457028,509.1356506347656,52561300,0.0,0.0,0.0,SPY
2024-05-08 00:00:00-04:00,507.2847250596969,509.7263199562531,507.16658724795667,509.1848449707031,42047200,0.0,0.0,0.0,SPY
2024-05-09 00:00:00-04:00,509.37191905270333,512.1581327107517,508.7123062391851,512.1187133789062,43643700,0.0,0.0,0.0,SPY
2024-05-10 00:00:00-04:00,513.7333998374235,514.5505698868354,511.5477899369006,512.7784423828125,52233200,0.0,0.0,0.0,SPY
2024-05-13 00:00:00-04:00,514.4717752531619,514.5800582433153,511.6954162109544,512.8472900390625,36716400,0.0,0.0,0.0,SPY
2024-05-14 00:00:00-04:00,513.044151158407,515.7220817556282,512.502676175538,515.2002563476562,57535900,0.0,0.0,0.0,SPY
2024-05-15 00:00:00-04:00,517.6912649053792,521.8754837676354,517.0513015137915,521.5801391601562,59504900,0.0,0.0,0.0,SPY
2024-05-16 00:00:00-04:00,521.6784804626144,523.2931108352446,520.3591946482824,520.5068969726562,50244800,0.0,0.0,0.0,SPY
2024-05-17 00:00:00-04:00,520.6249575601106,521.3239896530882,519.1580297294761,521.2550659179688,59187600,0.0,0.0,0.0,SPY
2024-05-20 00:00:00-04:00,521.3732457611769,523.3324346373965,520.9794129831514,521.8556518554688,37764200,0.0,0.0,0.0,SPY
2024-05-21 00:00:00-04:00,521.0878575259462,523.2931772952564,520.881086263652,523.1356201171875,33437000,0.0,0.0,0.0,SPY
2024-05-22 00:00:00-04:00,522.4365265270377,523.1552082249184,519.43368691111,521.6292114257812,48390000,0.0,0.0,0.0,SPY
2024-05-23 00:00:00-04:00,524.7108678820221,524.8191508805461,516.5983561085781,517.8192138671875,57211200,0.0,0.0,0.0,SPY
2024-05-24 00:00:00-04:00,519.679883962637,522.0624703315923,518.7249265206334,521.2453002929688,41291100,0.0,0.0,0.0,SPY
2024-05-28 00:00:00-04:00,522.0624598230312,522.2987354702987,518.95133689281,521.6095581054688,36269600,0.0,0.0,0.0,SPY
2024-05-29 00:00:00-04:00,517.543487824079,519.148263398525,517.2382884253442,517.9569702148438,45190300,0.0,0.0,0.0,SPY
2024-05-30 00:00:00-04:00,516.401527906027,517.0709956930758,513.2609001445961,514.5210571289062,46377600,0.0,0.0,0.0,SPY
2024-05-31 00:00:00-04:00,515.4858141008261,519.3352680364287,510.3367240415412,519.207275390625,90785800,0.0,0.0,0.0,SPY
2024-06-03 00:00:00-04:00,520.8318243026798,521.1173140373083,514.5111500811196,519.6306762695312,46835700,0.0,0.0,0.0,SPY
2024-06-04 00:00:00-04:00,518.3114277709847,520.9597941196552,516.8346449019963,520.2115478515625,34632700,0.0,0.0,0.0,SPY
2024-06-05 00:00:00-04:00,522.554748491951,526.4140578129984,520.546285202785,526.3943481445312,47610400,0.0,0.0,0.0,SPY
2024-06-06 00:00:00-04:00,526.6995757444492,527.1327678407445,524.4351870962748,526.384521484375,30808500,0.0,0.0,0.0,SPY
2024-06-07 00:00:00-04:00,525.4000101348878,528.5800572140957,524.2973502474431,525.74462890625,43224500,0.0,0.0,0.0,SPY
2024-06-10 00:00:00-04:00,524.9273017625782,527.6938054886267,524.3267579141426,527.368896484375,35686100,0.0,0.0,0.0,SPY
2024-06-11 00:00:00-04:00,525.8036102503464,528.6981069954104,523.8148568140152,528.6390380859375,36383400,0.0,0.0,0.0,SPY
2024-06-12 00:00:00-04:00,533.2466751395904,535.6981253946363,531.9372440064473,532.9808349609375,63251300,0.0,0.0,0.0,SPY
2024-06-13 00:00:00-04:00,534.7431935896949,534.9204003538367,531.2382973767055,534.0540161132812,44760900,0.0,0.0,0.0,SPY
2024-06-14 00:00:00-04:00,532.508229500441,534.4083496258869,531.4941430630411,534.3788452148438,40089900,0.0,0.0,0.0,SPY
2024-06-17 00:00:00-04:00,533.6896379923317,540.039816141854,533.2268814613034,538.6318969726562,55839500,0.0,0.0,0.0,SPY
2024-06-18 00:00:00-04:00,538.6909962454417,540.1284199050533,538.2676590236715,540.0004272460938,41376400,0.0,0.0,0.0,SPY
2024-06-20 00:00:00-04:00,540.935744269763,541.605211986961,536.7416711354346,538.5335083007812,70328200,0.0,0.0,0.0,SPY
2024-06-21 00:00:00-04:00,537.7028300875915,538.9374526215138,536.3398019873969,537.8114624023438,64338600,1.759,0.0,0.0,SPY
2024-06-24 00:00:00-04:00,537.6336988535306,540.2214629334219,535.9447134780866,536.063232421875,45528700,0.0,0.0,0.0,SPY
2024-06-25 00:00:00-04:00,537.2978705616919,538.4930069445525,535.7669505898007,538.1275634765625,37936200,0.0,0.0,0.0,SPY
2024-06-26 00:00:00-04:00,537.0015765793066,539.5201946501434,536.3497223654682,538.7991943359375,38550600,0.0,0.0,0.0,SPY
2024-06-27 00:00:00-04:00,538.6609224788729,540.2313890252565,537.9102622571704,539.6486206054688,35041500,0.0,0.0,0.0,SPY
2024-06-28 00:00:00-04:00,540.4287978387277,543.5104709843529,536.2706279431383,537.5249633789062,76144500,0.0,0.0,0.0,SPY
2024-07-01 00:00:00-04:00,538.9176362885623,539.1645607756076,535.8459101379522,538.6312255859375,40297800,0.0,0.0,0.0,SPY
2024-07-02 00:00:00-04:00,537.0114294029804,542.256103515625,536.962056558485,542.256103515625,40434800,0.0,0.0,0.0,SPY
2024-07-03 00:00:00-04:00,541.9400823151169,545.041468871229,541.9005960927817,544.676025390625,32789900,0.0,0.0,0.0,SPY
2024-07-05 00:00:00-04:00,544.9822057765736,548.2218242315001,544.3401778909604,547.81689453125,41488400,0.0,0.0,0.0,SPY
2024-07-08 00:00:00-04:00,548.6070408170895,549.4070738750903,547.3724181791679,548.4490356445312,36110500,0.0,0.0,0.0,SPY
2024-07-09 00:00:00-04:00,549.4169504117833,550.3256157769998,548.6860634690456,548.9823608398438,27289700,0.0,0.0,0.0,SPY
2024-07-10 00:00:00-04:00,550.2170167409311,554.7604041261768,549.9207193522083,554.4147338867188,38701200,0.0,0.0,0.0,SPY
2024-07-11 00:00:00-04:00,554.5332205594168,555.4122863317111,548.9922487177857,549.6342163085938,53054200,0.0,0.0,0.0,SPY
2024-07-12 00:00:00-04:00,550.7700602883441,556.7357347196536,550.2959845223418,553.1010131835938,53084400,0.0,0.0,0.0,SPY
2024-07-15 00:00:00-04:00,555.1159803872545,557.8914095784243,552.7454808834603,554.6221313476562,40584300,0.0,0.0,0.0,SPY
2024-07-16 00:00:00-04:00,555.9456232442218,558.2074301848496,555.1850764182681,557.9111328125,36475300,0.0,0.0,0.0,SPY
2024-07-17 00:00:00-04:00,551.9256659419783,553.6146513332654,549.7626047710903,550.0885620117188,57119000,0.0,0.0,0.0,SPY
2024-07-18 00:00:00-04:00,551.639276116981,552.6368608446285,543.6586585801087,545.8612060546875,56270400,0.0,0.0,0.0,SPY
2024-07-19 00:00:00-04:00,545.6241251105466,547.2637375883105,541.1695973803118,542.236328125,65509100,0.0,0.0,0.0,SPY
2024-07-22 00:00:00-04:00,546.1970562271703,548.4391502335842,544.2414332553465,547.8267822265625,43346700,0.0,0.0,0.0,SPY
2024-07-23 00:00:00-04:00,547.7180681590119,549.8910159782978,546.4736192248041,546.9674682617188,34439600,0.0,0.0,0.0,SPY
2024-07-24 00:00:00-04:00,542.1079180206098,542.414101993874,533.6433387983191,534.57177734375,74515300,0.0,0.0,0.0,SPY
2024-07-25 00:00:00-04:00,534.6903338025456,540.7252149134714,530.8383474445005,531.7864990234375,61158300,0.0,0.0,0.0,SPY
2024-07-26 00:00:00-04:00,535.6089083835121,540.4584791109177,534.8285883698936,537.7423095703125,53763800,0.0,0.0,0.0,SPY
2024-07-29 00:00:00-04:00,539.3029198591126,540.320217524103,536.0434679983305,538.0584106445312,39515800,0.0,0.0,0.0,SPY
2024-07-30 00:00:00-04:00,539.5399397118119,540.6066704721179,531.8951665456115,535.3323364257812,46853600,0.0,0.0,0.0,SPY
2024-07-31 00:00:00-04:00,542.2264313187045,546.6908455908385,540.8436902827326,544.033935546875,65663400,0.0,0.0,0.0,SPY
2024-08-01 00:00:00-04:00,545.7723474991777,548.0440410770948,532.7939799696431,536.3299560546875,76428700,0.0,0.0,0.0,SPY
2024-08-02 00:00:00-04:00,529.1592145615284,530.383950461642,522.0971496001825,526.3442993164062,82789100,0.0,0.0,0.0,SPY
2024-08-05 00:00:00-04:00,505.3458812186436,517.1389991976024,503.9927094731372,511.0152587890625,146267400,0.0,0.0,0.0,SPY
2024-08-06 00:00:00-04:00,512.8325541544524,523.2330435892574,511.4991858965925,515.7265625,84826300,0.0,0.0,0.0,SPY
2024-08-07 00:00:00-04:00,521.9687961184728,525.050469711949,511.6769985959894,512.2794799804688,70698300,0.0,0.0,0.0,SPY
2024-08-08 00:00:00-04:00,517.4648735918801,524.7540902312787,515.4203916203253,524.1220092773438,63276600,0.0,0.0,0.0,SPY
2024-08-09 00:00:00-04:00,523.2923546548908,527.9345480186581,522.057731966884,526.4332275390625,45619600,0.0,0.0,0.0,SPY
2024-08-12 00:00:00-04:00,527.6382775873748,529.1395378593587,524.418371807059,526.7098388671875,42542100,0.0,0.0,0.0,SPY
2024-08-13 00:00:00-04:00,529.9296605871888,535.608924341297,529.6827360761406,535.371826171875,52333100,0.0,0.0,0.0,SPY
2024-08-14 00:00:00-04:00,536.171899630215,538.2559884767765,533.4755030571044,537.0608520507812,42446900,0.0,0.0,0.0,SPY
2024-08-15 00:00:00-04:00,542.7400850013888,546.5525850520006,542.1277170257696,546.2661743164062,60846800,0.0,0.0,0.0,SPY
2024-08-16 00:00:00-04:00,544.6365046350899,548.1922541955665,544.4784994539698,547.490966796875,44430700,0.0,0.0,0.0,SPY
2024-08-19 00:00:00-04:00,547.9056760523952,552.7256469726562,547.0463836405409,552.7256469726562,39121800,0.0,0.0,0.0,SPY
2024-08-20 00:00:00-04:00,552.2714415538725,553.9406538292776,550.4738236969508,551.8269653320312,33732300,0.0,0.0,0.0,SPY
2024-08-21 00:00:00-04:00,552.8838083296043,555.1949882230521,547.9057711111437,553.7233276367188,41514600,0.0,0.0,0.0,SPY
2024-08-22 00:00:00-04:00,555.6394742633252,556.2518422995433,548.1527053338135,549.37744140625,56121500,0.0,0.0,0.0,SPY
2024-08-23 00:00:00-04:00,552.6467308078585,556.162933530549,550.4342364891817,555.2147216796875,50639400,0.0,0.0,0.0,SPY
2024-08-26 00:00:00-04:00,556.2518484473743,556.9728488208845,552.1726501803229,553.8912353515625,35788600,0.0,0.0,0.0,SPY
2024-08-27 00:00:00-04:00,552.6072519415,555.1456435297232,551.4516619361648,554.6517944335938,32693900,0.0,0.0,0.0,SPY
2024-08-28 00:00:00-04:00,554.3059975373232,554.7405870539986,548.211857678712,551.4317626953125,41066000,0.0,0.0,0.0,SPY
2024-08-29 00:00:00-04:00,553.4171111191611,556.7456488400046,550.3256112930245,551.481201171875,38715200,0.0,0.0,0.0,SPY
2024-08-30 00:00:00-04:00,553.8714307928684,557.2592277234747,550.2860822039601,556.74560546875,62700100,0.0,0.0,0.0,SPY
2024-09-03 00:00:00-04:00,553.575070502701,553.9109143486305,542.7499389776847,545.288330078125,60600100,0.0,0.0,0.0,SPY
2024-09-04 00:00:00-04:00,543.4314676890833,547.6094110613637,542.7005807930091,544.1722412109375,47224900,0.0,0.0,0.0,SPY
2024-09-05 00:00:00-04:00,544.1130374259648,546.987212459813,540.369622930467,542.8487548828125,44264300,0.0,0.0,0.0,SPY
2024-09-06 00:00:00-04:00,543.1747510948516,544.8143035834904,532.8039199838639,533.7125854492188,68493800,0.0,0.0,0.0,SPY
2024-09-09 00:00:00-04:00,537.9498122762251,540.9721661519678,536.004015606287,539.6881103515625,40445800,0.0,0.0,0.0,SPY
2024-09-10 00:00:00-04:00,541.6140544233444,542.3943744160936,536.695337732338,542.0387573242188,36394600,0.0,0.0,0.0,SPY
2024-09-11 00:00:00-04:00,541.9499443030138,548.5279869391354,533.3174727969968,547.5995483398438,75248600,0.0,0.0,0.0,SPY
2024-09-12 00:00:00-04:00,548.1822724788473,552.5182811342806,545.9401787448306,552.2120971679688,51819600,0.0,0.0,0.0,SPY
2024-09-13 00:00:00-04:00,552.824497945327,556.1036627094621,552.5676868065235,555.09619140625,39310500,0.0,0.0,0.0,SPY
2024-09-16 00:00:00-04:00,554.8295115629904,556.1826531141121,553.0121808492725,555.916015625,36656100,0.0,0.0,0.0,SPY
2024-09-17 00:00:00-04:00,558.1481843152566,559.6100185283265,553.8912078231978,556.1431884765625,49321000,0.0,0.0,0.0,SPY
2024-09-18 00:00:00-04:00,556.8049543629041,561.6940723406548,553.9307792254185,554.4937744140625,59044900,0.0,0.0,0.0,SPY
2024-09-19 00:00:00-04:00,563.9855314630629,565.8325221847023,561.0915831115941,563.9558715820312,75315500,0.0,0.0,0.0,SPY
2024-09-20 00:00:00-04:00,562.5748463140295,564.0311870143781,559.9295598052497,562.9810180664062,77503100,1.746,0.0,0.0,SPY
2024-09-23 00:00:00-04:00,564.0609207880754,565.0417315107237,562.8323676775915,564.3878173828125,44116900,0.0,0.0,0.0,SPY
2024-09-24 00:00:00-04:00,565.1902816302061,566.0621267861817,562.3369812050523,566.002685546875,46805700,0.0,0.0,0.0,SPY
2024-09-25 00:00:00-04:00,565.8442312792934,566.5872770519147,563.634867396296,564.75439453125,38428600,0.0,0.0,0.0,SPY
2024-09-26 00:00:00-04:00,569.054138596357,569.381095644281,564.6156981825178,566.993408203125,48336000,0.0,0.0,0.0,SPY
2024-09-27 00:00:00-04:00,568.0733221030284,568.8955824862597,565.1308296402824,566.1710815429688,42100900,0.0,0.0,0.0,SPY
2024-09-30 00:00:00-04:00,565.1308235636413,569.054126648712,562.8125548304923,568.4398803710938,63557400,0.0,0.0,0.0,SPY
2024-10-01 00:00:00-04:00,568.0832412262648,568.7370948487,560.7518326540558,563.3475341796875,72668800,0.0,0.0,0.0,SPY
2024-10-02 00:00:00-04:00,562.4459656991013,564.6156614775201,560.0285880303114,563.5852661132812,38097800,0.0,0.0,0.0,SPY
2024-10-03 00:00:00-04:00,562.099175193084,564.5165528636888,560.2465194892545,562.554931640625,40846500,0.0,0.0,0.0,SPY
2024-10-04 00:00:00-04:00,567.0429509955953,568.0435956054741,562.8323584481524,567.6671142578125,42939100,0.0,0.0,0.0,SPY
2024-10-07 00:00:00-04:00,566.0026416670812,566.6565557179757,561.3759609036179,562.5350952148438,49964700,0.0,0.0,0.0,SPY
2024-10-08 00:00:00-04:00,565.1308456591693,568.4597364990252,564.2491440127698,567.8553466796875,37398700,0.0,0.0,0.0,SPY
2024-10-09 00:00:00-04:00,567.8454370265796,572.3532962392944,567.2411076686911,571.78857421875,37912200,0.0,0.0,0.0,SPY
2024-10-10 00:00:00-04:00,570.4312554050144,572.2244699604879,569.1630950388911,570.7879028320312,44138100,0.0,0.0,0.0,SPY
2024-10-11 00:00:00-04:00,570.7086350830941,574.9489783343695,570.5699187032751,574.2059326171875,42268000,0.0,0.0,0.0,SPY
2024-10-14 00:00:00-04:00,575.8306855964628,579.8431808838789,575.3452387315617,578.9019775390625,36217200,0.0,0.0,0.0,SPY
2024-10-15 00:00:00-04:00,579.1695114121999,579.4766345691163,573.1755606726477,574.4041137695312,54203600,0.0,0.0,0.0,SPY
2024-10-16 00:00:00-04:00,574.4041032535349,577.4258104780474,573.5916993280316,576.9006958007812,30725400,0.0,0.0,0.0,SPY
2024-10-17 00:00:00-04:00,580.4771831597582,580.6852577252666,576.7619546491962,576.9501953125,34393700,0.0,0.0,0.0,SPY
2024-10-18 00:00:00-04:00,578.6542969086659,579.9620646428958,577.1781224079018,579.1694946289062,37416800,0.0,0.0,0.0,SPY
2024-10-21 00:00:00-04:00,578.4363148470578,579.427042498055,575.2164499813167,578.2183837890625,36439000,0.0,0.0,0.0,SPY
