20200102,59425,59714,58920,59714,237536000
20200103,58516,59196,58267,58758,205384000
20200106,57824,59057,57563,59004,262636000
20200107,59288,60177,58837,59719,314856000
20200108,59676,60244,59276,59831,277108000
20200109,60694,61212,59950,60488,255112000
20200110,61560,61864,60669,60811,316296000
20200113,61643,62969,61416,62718,319840000
20200114,62290,62544,61416,61548,359088000
20200115,61675,61899,60864,61122,263104000
20200116,61658,62018,61424,61959,284192000
20200117,62150,62225,61570,62046,253792000
20200121,61680,62048,61371,61712,217916000
20200122,62165,63119,61976,62252,239240000
20200123,62653,63021,61765,62937,244516000
20200124,64092,64590,61802,62344,373512000
20200127,59298,60296,57802,59786,470536000
20200128,60445,62043,59913,61720,310976000
20200129,61575,61936,60717,61115,258848000
20200130,60137,61317,59587,61182,290504000
20200131,60724,60844,58429,58847,370420000
20200203,58666,60012,58604,59818,255564000
20200204,61237,61702,60737,61511,271544000
20200205,62720,62822,61580,62414,208220000
20200206,62758,63283,61946,63283,218284000
20200207,62882,63104,62367,62621,189752000
20200210,62847,65461,62798,65453,529608000
20200211,66536,67825,65916,66678,638556000
20200212,67206,67900,66817,67835,374644000
20200213,67255,68069,66982,67397,528016000
20200214,71499,73418,71185,72129,1041924000
20200218,71096,74001,70902,73816,620164000
20200219,75041,78506,75041,78329,694332000
20200220,77849,78732,73762,76836,810052000
20200221,75713,75964,72345,73194,768180000
20200224,67250,70158,66705,68019,856916000
20200225,68771,69391,64206,65224,1055496000
20200226,65227,68560,65212,66618,747732000
20200227,63483,66496,61986,62910,906416000
20200228,60384,67856,60218,67261,1133252000
20200302,68962,69134,65002,68845,890744000
20200303,69403,70000,65365,66220,652792000
20200304,67293,70952,66546,70857,597408000
20200305,68862,70531,67617,68063,540328000
20200306,66267,66842,64255,66257,515412000
20200309,59747,64603,59318,61127,614160000
20200310,63891,65022,61264,65022,580648000
20200311,63622,63906,60412,61383,499964000
20200312,56151,58805,53745,53872,816540000
20200313,57406,60026,54694,59981,634836000
20200316,52900,56310,48315,48913,726972000
20200317,50036,55005,47568,54111,833632000
20200318,49835,52285,44998,50512,874268000
20200319,50298,53976,48163,53040,765512000
20200320,54542,57361,51087,51242,804636000
20200323,51232,53914,49441,52970,643876000
20200324,57032,62925,56796,62058,1101644000
20200325,63209,65206,60683,61171,793432000
20200326,63243,65306,62262,64065,696108000
20200327,62262,65530,61933,62942,638828000
20200330,63597,66237,63156,66145,602252000
20200331,66546,68588,64192,65649,949960000
20200401,63669,65134,60091,60536,656912000
20200402,60828,63757,60347,63625,675764000
20200403,63248,63664,59371,60746,663212000
20200406,63567,67213,62992,66845,727884000
20200407,69061,69298,64080,64511,784520000
20200408,65602,66733,64902,66484,542444000
20200409,67741,67970,64857,65487,525564000
20200413,64890,67293,64006,67206,398408000
20200414,68489,71059,68212,70718,530948000
20200415,69036,70772,68583,69943,366148000
20200416,71497,74466,71365,73395,745620000
20200417,74217,74431,71462,72802,539120000
20200420,71537,73096,71046,71490,449388000
20200421,70309,70922,66524,67121,735160000
20200422,69044,71694,68588,71265,483356000
20200423,71686,73006,70481,70732,424160000
20200424,70630,72142,69883,72122,352328000
20200427,73467,75586,73220,73988,479388000
20200428,75462,75761,72508,72563,442904000
20200429,73910,74859,73158,74331,379160000
20200430,73791,74331,72653,72792,375916000
20200501,70817,71950,69943,70426,342096000
20200504,69953,72683,69953,72546,317556000
20200505,73587,74782,72546,73156,368896000
20200506,73950,75213,73572,74164,323464000
20200507,75557,76560,75044,75928,373732000
20200508,76645,77890,76306,77828,339216000
20200511,77778,80817,77492,80348,469060000
20200512,80926,81414,77631,77728,493060000
20200513,78874,80478,75659,77504,625852000
20200514,78119,80054,76583,80000,602312000
20200515,78598,84682,78441,84585,987660000
20200518,87272,88826,86475,87170,774460000
20200519,87568,90530,87294,87720,717320000
20200520,89568,90086,88550,89359,587536000
20200521,90171,90181,87043,87419,761068000
20200522,87917,90584,86801,89919,1038764000
20200526,91219,91468,86390,86846,770780000
20200527,85922,85999,79663,84928,1175892000
20200528,83803,87272,83474,84547,734896000
20200529,85220,88418,84527,88418,745256000
20200601,87997,88071,86565,87728,389876000
20200602,87628,88036,86251,87917,391320000
20200603,87887,88325,86669,87362,365440000
20200604,86988,89133,86485,87372,424280000
20200605,87651,89669,86788,88901,481748000
20200608,88475,88600,86567,87755,387736000
20200609,87705,90793,87220,90157,468488000
20200610,91371,94682,91229,93354,632180000
20200611,91194,92303,87566,87668,583652000
20200612,91318,91565,86741,89026,570908000
20200615,87857,91515,87145,91430,400004000
20200616,91941,92357,88092,90381,535716000
20200617,90832,92679,90399,92051,408304000
20200618,91961,92514,90840,91871,254408000
20200619,92116,94134,91964,92303,524160000
20200622,92689,94994,92422,94949,398468000
20200623,95190,96102,93760,94184,375108000
20200624,94445,95245,91139,92046,449372000
20200625,93244,94732,91515,94582,376072000
20200626,94682,94682,90945,91244,592084000
20200629,91391,91737,88702,91692,342248000
20200630,92828,94944,92355,94660,367892000
20200701,94889,95437,93815,94981,326648000
20200702,96067,97049,95462,95801,364056000
20200706,97091,98756,96800,98063,315892000
20200707,99130,100363,98178,98387,357800000
20200708,99603,101908,99322,101818,365480000
20200709,103455,105346,101993,104738,494548000
20200710,105533,106196,103440,104442,497676000
20200713,105595,107561,99915,100186,457076000
20200714,100413,103679,97528,103423,542676000
20200715,103794,103981,100221,101930,403984000
20200716,99815,101726,98624,101008,344964000
20200717,101913,102142,100540,101674,266284000
20200720,102399,104960,101228,104756,284852000
20200721,104778,105247,102523,102939,277036000
