20200102,2973563,2985971,2964281,2985787,59151200
20200103,2951688,2974481,2951137,2963177,77709700
20200106,2945531,2975309,2944336,2974482,55653900
20200107,2968783,2973562,2961614,2966118,40496400
20200108,2968047,2994149,2965566,2981925,68296000
20200109,2997642,3002881,2991760,3002145,48473300
20200110,3008028,3009590,2988819,2993506,53029300
20200113,2999757,3014186,2995437,3014094,47086800
20200114,3009682,3020251,3003891,3009498,62832800
20200115,3008579,3023928,3007752,3016300,72056600
20200116,3030177,3041390,3027880,3041390,54050300
20200117,3048559,3052970,3040747,3050857,95846000
20200121,3041205,3052970,3040470,3044882,77742400
20200122,3053522,3060048,3043688,3045250,48914900
20200123,3038725,3052879,3027512,3048743,51963000
20200124,3055360,3056187,3008671,3021630,87578400
20200127,2968875,2988083,2965474,2973194,84062500
20200128,2987532,3013175,2974114,3004352,63834000
20200129,3018046,3020344,2999848,3001870,53888900
20200130,2981099,3013726,2973563,3011612,75491800
20200131,3005362,3006925,2947737,2956927,113845600
20200203,2971816,2997642,2970621,2978893,69083000
20200204,3015197,3033027,3011980,3024295,62573200
20200205,3053797,3061334,3039092,3059220,65951100
20200206,3068871,3071444,3058669,3069514,50359700
20200207,3058852,3069605,3047639,3053154,64139400
20200210,3044239,3076590,3043871,3075946,42070000
20200211,3089549,3097453,3075947,3081278,54864500
20200212,3095707,3103244,3092031,3101130,43992700
20200213,3086792,3107563,3084035,3097821,54501900
20200214,3101957,3103979,3089917,3102784,64582200
20200218,3092766,3103427,3080818,3094788,57226200
20200219,3104530,3116385,3101681,3109584,48814700
20200220,3104070,3112342,3066756,3096809,74163400
20200221,3083207,3086332,3056646,3064918,113788200
20200224,2969886,3065653,2952424,2963269,161088400
20200225,2977240,2983397,2864653,2873476,218913200
20200226,2887538,2923657,2855554,2862907,194773800
20200227,2807395,2863458,2734329,2734329,284353500
20200228,2653359,2737821,2624316,2722840,384975800
20200302,2740762,2841400,2706296,2840757,238703600
20200303,2844525,2884412,2734880,2759419,300139100
20200304,2813461,2877612,2787819,2875406,176613400
20200305,2802983,2835058,2757305,2779822,186366800
20200306,2694257,2746001,2667420,2733869,228667200
20200309,2530202,2611908,2513200,2520368,309417300
20200310,2616044,2651704,2513659,2650785,276444100
20200311,2579833,2591229,2489580,2521564,255316300
20200312,2352822,2450795,2276355,2280307,392220700
20200313,2417984,2495094,2284075,2475242,329566100
20200316,2216616,2361094,2181507,2204392,297240000
20200317,2252091,2354384,2178842,2323411,262070500
20200318,2171305,2282697,2095666,2205770,327597100
20200319,2198877,2273598,2134267,2210458,289322000
20200320,2242130,2260065,2112426,2115200,347158800
20200323,2109560,2123335,2017760,2061118,326025200
20200324,2167155,2256644,2161423,2247862,235494500
20200325,2263763,2369893,2216430,2281513,299430300
20200326,2306751,2429521,2302406,2414730,257632800
20200327,2341419,2411124,2320895,2342805,224341200
20200330,2363884,2426101,2343823,2418890,171369500
20200331,2408813,2434421,2368691,2382835,194881100
20200401,2292514,2382004,2254796,2275596,189554600
20200402,2266721,2335964,2261174,2328106,177660400
20200403,2318214,2341881,2266999,2294456,135561200
20200406,2383667,2468349,2294270,2448565,188061200
20200407,2535004,2542585,2448843,2451062,201427200
20200408,2477225,2551553,2452171,2533340,153774500
20200409,2566158,2599625,2546652,2571890,189999200
20200413,2562092,2565513,2509119,2548410,114839100
20200414,2597591,2633831,2547023,2623569,134143400
20200415,2566066,2624955,2546560,2567823,121775000
20200416,2580673,2588809,2549334,2580211,131798300
20200417,2638268,2656018,2610719,2649917,146684800
20200420,2612660,2651304,2601012,2603231,100109300
20200421,2558300,2570411,2514757,2524187,126385700
20200422,2573277,2597776,2559965,2580211,92951600
20200423,2593061,2624955,2576975,2580025,104709700
20200424,2595280,2622737,2574664,2615988,85063200
20200427,2635864,2664985,2631242,2653707,77896600
20200428,2690409,2693922,2638453,2641504,105270000
20200429,2695123,2726093,2684769,2710654,118745600
20200430,2696787,2711671,2667943,2685416,122901700
20200501,2637621,2687080,2602583,2614324,125180000
20200504,2595373,2624586,2580489,2621535,80873200
20200505,2649917,2674045,2622829,2645756,79569900
20200506,2662859,2666741,2623476,2627821,73632600
20200507,2660178,2678945,2654446,2659531,75250400
20200508,2691055,2708250,2679684,2703536,76452400
20200511,2684121,2717957,2679869,2704090,79514200
20200512,2716016,2720176,2648806,2650193,95870800
20200513,2644554,2655001,2578917,2603323,144721100
20200514,2578825,2635772,2523726,2634478,121977900
20200515,2610441,2647050,2600919,2646588,111146300
20200518,2709175,2743381,2705940,2727203,119703800
20200519,2721193,2738388,2699006,2699191,95189300
20200520,2734784,2753735,2732473,2745045,85861700
20200521,2743751,2751887,2715092,2726094,78293900
20200522,2723228,2733027,2710747,2731271,63958200
20200526,2791268,2793672,2731455,2764921,88951400
20200527,2793025,2806430,2744490,2806061,104817400
20200528,2816415,2836661,2794135,2800884,90405200
20200529,2796168,2819280,2768527,2813364,119090800
20200601,2806893,2830836,2801716,2824735,55758300
20200602,2833979,2848586,2820574,2848124,74267200
20200603,2868092,2895642,2865319,2886027,92567600
20200604,2876136,2893608,2857369,2878447,75794400
20200605,2932713,2970062,2932066,2952220,150524700
20200608,2960355,2989845,2954900,2987904,73641200
20200609,2961095,2988644,2952405,2965625,77479200
20200610,2971449,2980417,2941866,2949077,95000800
20200611,2879371,2885750,2773519,2779066,209243600
20200612,2849604,2857369,2760484,2812347,194678900
20200615,2755122,2849973,2743288,2838602,135782700
20200616,2916535,2918014,2844333,2893238,137627500
20200617,2903499,2906458,2873824,2881220,83398900
